movement_id,product_id,warehouse_code,movement_date,movement_timestamp,movement_type,quantity_units,unit_cost_idr,total_value_idr,lot_number,expiry_date,from_location,to_location,truck_id,driver_id,temperature_log_c,humidity_pct,reference_doc,is_quarantine,remarks
8197640765,78532263,WH-03,2020-12-27,2020-12-27 15:26:48,Inbound,40.91,70393.15,5424148.26,LOT69169864,2022-02-22,RACK-B47,RACK-F08,TRK-005,3104,11.4,52.7,DO601900,No,Near expiry
7292406555,85649653,WH-01,2023-10-11,2023-10-11 12:10:37,Outbound,6.44,96692.68,632833.7,LOT22377642,2025-02-03,RACK-A35,RACK-H05,TRK-022,3084,-16.4,74.5,DO543866,No,Cold chain breach
8103224779,96657091,WH-04,2022-01-26,2022-01-26 12:24:34,Outbound,34.25,21631.06,1045707.92,LOT69807093,2022-06-09,RACK-A31,RACK-B20,TRK-049,3019,-1.7,84.2,DO279832,No,Damaged packaging
5747517601,96413257,WH-06,2024-02-27,2024-02-27 20:58:03,Outbound,2.01,108181.64,15911.27,LOT36071193,2025-03-01,RACK-B34,RACK-A15,TRK-050,3108,-11.7,80.9,DO885781,No,Overstock
7690431381,40767232,WH-08,2021-11-18,2021-11-18 10:03:25,Outbound,14.68,55527.18,566219.56,LOT52028244,2022-01-22,RACK-B08,RACK-A19,TRK-047,3001,3.0,64.5,DO378502,No,Damaged packaging
4516279825,25647738,WH-04,2023-02-19,2023-02-19 14:01:53,Inbound,79.62,44268.62,4307146.88,LOT60753951,2024-01-03,RACK-G48,RACK-B43,TRK-022,3117,15.1,51.2,DO437329,No,Overstock
1657688943,90666418,WH-04,2020-02-07,2020-02-07 03:24:04,Outbound,3.2,93461.89,339320.64,LOT37841991,2021-05-11,RACK-G18,RACK-B49,TRK-021,3090,-10.0,75.7,DO139658,No,Backorder fill
4790458883,27443821,WH-14,2021-10-11,2021-10-11 22:22:46,Outbound,134.18,147223.29,10917358.02,LOT38001865,2022-05-12,RACK-B43,RACK-F12,TRK-042,3060,-20.1,67.8,DO320945,No,Backorder fill
5453698852,23291070,WH-10,2022-12-20,2022-12-20 09:37:50,Inbound,2.74,64248.19,245260.45,LOT63780157,2023-12-13,RACK-E37,RACK-E50,TRK-006,3001,17.0,55.3,DO160237,No,Damaged packaging
6807335373,36720933,WH-04,2021-02-12,2021-02-12 09:49:50,Inbound,6.59,90624.18,146765.32,LOT23449999,2022-01-19,RACK-H03,RACK-E18,TRK-005,3068,24.4,55.7,DO184589,No,Backorder fill
1753864222,10012706,WH-05,2021-01-16,2021-01-16 10:07:22,Outbound,84.11,139337.68,3629767.31,LOT59708550,2021-10-29,RACK-B38,RACK-A38,TRK-035,3045,-0.6,88.3,DO600319,No,Urgent order
2101148434,73671547,WH-02,2021-09-19,2021-09-19 09:35:01,Inbound,7.88,92187.88,873746.48,LOT64216369,2021-10-25,RACK-E06,RACK-F03,TRK-028,3066,17.9,50.6,DO874614,No,Near expiry
9517647567,92929098,WH-07,2021-02-27,2021-02-27 21:45:06,Inbound,5.18,21364.13,205427.78,LOT44585695,2021-10-08,RACK-H21,RACK-G32,TRK-022,3066,-11.2,63.3,DO496625,No,Urgent order
1156181880,32333388,WH-11,2022-11-12,2022-11-12 09:51:06,Inbound,3.24,142670.94,478919.92,LOT43551270,2024-04-19,RACK-A49,RACK-A04,TRK-001,3032,-7.4,64.7,DO334071,No,Cold chain breach
2440268266,74844182,WH-09,2022-02-13,2022-02-13 21:46:23,Inbound,24.66,85724.5,703499.06,LOT81027904,2022-07-25,RACK-G43,RACK-D12,TRK-035,3095,17.1,77.4,DO905590,Yes,Urgent order
7674629249,99302560,WH-13,2024-09-05,2024-09-05 19:48:52,Inbound,35.21,41370.25,2298250.55,LOT76420266,2025-08-29,RACK-E27,RACK-E36,TRK-025,3067,-15.5,66.4,DO635426,No,Urgent order
3341784716,34483850,WH-08,2024-02-25,2024-02-25 03:46:17,Outbound,25.98,37019.47,1190995.06,LOT22655256,2025-05-11,RACK-F04,RACK-F48,TRK-031,3076,19.9,52.2,DO983759,No,Cold chain breach
3498866407,48208801,WH-13,2023-06-04,2023-06-04 20:24:29,Inbound,97.96,49043.82,13047079.47,LOT29772082,2024-06-10,RACK-F15,RACK-E30,TRK-053,3068,16.0,71.5,DO288398,Yes,Overstock
3305646511,65199905,WH-05,2021-09-01,2021-09-01 08:19:19,Outbound,27.14,92651.07,526616.86,LOT98731936,2021-12-10,RACK-F32,RACK-A26,TRK-056,3076,-2.3,44.8,DO404538,No,Urgent order
7713540453,20115143,WH-04,2022-03-04,2022-03-04 07:30:45,Transfer,15.31,47567.7,1357188.27,LOT83115767,2022-05-10,RACK-F36,RACK-B22,TRK-024,3058,-18.2,71.3,DO546552,No,Cold chain breach
8830928838,55720065,WH-03,2020-03-19,2020-03-19 11:16:14,Inbound,4.42,108902.54,434898.91,LOT49808273,2021-02-16,RACK-D48,RACK-G39,TRK-055,3117,-8.1,69.9,DO548552,No,OK
5136568235,37186157,WH-09,2023-05-24,2023-05-24 17:08:28,Inbound,141.51,82288.36,11342305.76,LOT21689120,2025-02-21,RACK-C50,RACK-E39,TRK-005,3021,-5.8,74.2,DO414891,No,Damaged packaging
1800071720,88367673,WH-11,2020-03-12,2020-03-12 11:06:05,Outbound,4.77,136396.05,254415.05,LOT62411991,2021-10-19,RACK-C37,RACK-G15,TRK-045,3041,9.1,88.2,DO430455,No,Urgent order
4990278187,13428547,WH-02,2021-11-20,2021-11-20 12:21:00,Inbound,1.25,112863.32,17963.66,LOT58484014,2023-03-06,RACK-E39,RACK-H17,TRK-020,3008,24.2,85.3,DO894226,No,Overstock
3402789674,44064006,WH-09,2022-08-19,2022-08-19 17:33:06,Inbound,5.16,17070.36,333618.18,LOT72156648,2022-10-19,RACK-H28,RACK-E16,TRK-004,3020,-15.7,61.8,DO377841,No,OK
1401115080,35949325,WH-09,2021-04-26,2021-04-26 07:48:54,Transfer,165.62,145657.71,3486850.63,LOT41627403,2021-09-28,RACK-D05,RACK-E17,TRK-054,3109,13.4,53.9,DO280821,Yes,Cold chain breach
7463871958,14998694,WH-15,2021-01-23,2021-01-23 01:33:20,Adjustment,24.58,43347.75,557157.37,LOT53781878,2023-01-04,RACK-F35,RACK-F19,TRK-038,3086,20.9,83.1,DO788492,No,Backorder fill
1273678065,34760258,WH-07,2024-12-17,2024-12-17 10:34:58,Return,6.02,103080.44,585578.73,LOT48444391,2026-10-12,RACK-A41,RACK-D38,TRK-034,3053,22.9,85.1,DO310566,No,Routine
5377882917,23932968,WH-05,2022-07-15,2022-07-15 20:03:50,Inbound,16.79,40839.8,2032809.52,LOT10110362,2024-03-27,RACK-C28,RACK-F13,TRK-052,3059,-14.9,42.0,DO665976,No,Damaged packaging
6685421065,71022828,WH-07,2024-04-01,2024-04-01 22:19:28,Adjustment,68.63,8929.06,7066191.94,LOT58952239,2024-04-07,RACK-C26,RACK-B28,TRK-022,3070,-0.9,41.6,DO235717,No,OK
8371659892,97964111,WH-07,2023-06-20,2023-06-20 03:26:50,Return,29.37,47735.57,683502.49,LOT98431552,2025-02-19,RACK-F20,RACK-H13,TRK-045,3024,5.2,51.0,DO308058,No,Damaged packaging
6816568502,83231462,WH-15,2024-12-19,2024-12-19 00:31:02,Transfer,6.72,115576.6,758984.94,LOT85527386,2025-09-29,RACK-B46,RACK-A02,TRK-034,3039,-12.0,74.2,DO628525,No,Routine
2578755371,24374129,WH-01,2024-02-10,2024-02-10 17:55:32,Inbound,16.02,86313.89,783890.01,LOT82181685,2024-08-25,RACK-D11,RACK-B06,TRK-003,3113,3.4,85.1,DO240697,No,Routine
5940996104,95817022,WH-08,2024-01-06,2024-01-06 05:01:10,Outbound,22.97,79133.12,3069277.7,LOT13751255,2025-11-06,RACK-F33,RACK-G28,TRK-031,3020,-21.5,71.4,DO442147,No,Overstock
3440990516,99303440,WH-07,2021-04-08,2021-04-08 21:02:50,Outbound,36.76,10190.77,4759284.62,LOT75413961,2022-10-21,RACK-H09,RACK-D28,TRK-057,3063,14.2,79.1,DO868422,No,Damaged packaging
9213121825,61476056,WH-07,2021-11-16,2021-11-16 14:34:48,Adjustment,11.67,16882.08,1567759.83,LOT68623754,2022-09-25,RACK-E32,RACK-E49,TRK-007,3095,-1.3,62.9,DO424629,No,Cold chain breach
6052380027,22860474,WH-11,2020-07-04,2020-07-04 04:13:39,Outbound,25.48,29087.4,2822368.31,LOT98016743,2021-08-13,RACK-D15,RACK-G05,TRK-025,3006,1.8,64.8,DO694158,No,OK
7935804764,17577301,WH-13,2021-03-03,2021-03-03 07:59:02,Outbound,35.22,14177.83,4333652.09,LOT46396219,2022-11-29,RACK-H10,RACK-B09,TRK-012,3086,19.2,81.1,DO917485,No,Backorder fill
6497164749,65981422,WH-06,2021-03-28,2021-03-28 14:24:36,Outbound,0.55,31435.66,20313.42,LOT78969281,2022-11-28,RACK-D19,RACK-E26,TRK-012,3014,-11.1,80.3,DO384882,No,Backorder fill
7200964493,82499825,WH-10,2024-02-11,2024-02-11 20:30:29,Inbound,34.66,30104.05,1094997.8,LOT34469861,2025-09-01,RACK-C05,RACK-D28,TRK-029,3024,24.2,81.6,DO779598,No,Routine
4088458893,41096536,WH-10,2022-08-01,2022-08-01 23:20:48,Transfer,10.35,79147.3,1371124.44,LOT89061569,2023-07-25,RACK-B38,RACK-C06,TRK-054,3113,-6.8,58.2,DO698392,No,Backorder fill
9398861061,25087067,WH-11,2023-03-19,2023-03-19 00:13:01,Outbound,15.8,50716.98,2314751.06,LOT32914081,2023-04-16,RACK-A48,RACK-A18,TRK-027,3013,-14.8,55.7,DO356528,No,Urgent order
5781864043,27079437,WH-10,2024-07-21,2024-07-21 06:58:37,Outbound,137.39,145170.21,20371609.15,LOT67529353,2026-03-11,RACK-D36,RACK-B15,TRK-049,3018,4.7,48.9,DO994067,No,Near expiry
9291543524,27612094,WH-06,2022-03-07,2022-03-07 03:26:43,Transfer,5.99,6599.63,259572.47,LOT55705907,2023-12-02,RACK-G17,RACK-G05,TRK-053,3012,9.7,88.6,DO484999,No,OK
9207175594,29500287,WH-12,2023-12-16,2023-12-16 23:52:23,Transfer,8.64,51840.54,505875.94,LOT56150134,2024-12-26,RACK-D32,RACK-D33,TRK-035,3081,13.7,42.8,DO204907,No,Urgent order
6053284147,53082535,WH-11,2022-09-27,2022-09-27 01:41:01,Inbound,19.94,122651.7,2544259.94,LOT67527650,2023-06-22,RACK-B15,RACK-D15,TRK-012,3010,22.8,50.5,DO614645,Yes,OK
9978955002,19587088,WH-05,2022-02-12,2022-02-12 09:36:48,Outbound,16.75,37401.83,2335190.91,LOT34576240,2023-01-08,RACK-A28,RACK-G01,TRK-007,3048,24.2,88.1,DO288731,Yes,Overstock
8607085573,43626363,WH-14,2022-01-06,2022-01-06 06:49:20,Inbound,33.96,20628.35,2397395.36,LOT23517982,2023-05-26,RACK-C29,RACK-C27,TRK-039,3044,16.6,59.6,DO864962,No,Near expiry
1247234858,86818420,WH-04,2020-06-01,2020-06-01 19:23:54,Transfer,7.52,33553.02,351410.79,LOT87687022,2020-10-27,RACK-H18,RACK-A24,TRK-037,3024,-17.7,72.4,DO894592,No,Urgent order
7446302292,22273742,WH-12,2024-03-27,2024-03-27 00:52:17,Transfer,23.68,66538.59,530050.82,LOT33282498,2024-09-28,RACK-D35,RACK-A44,TRK-056,3107,-11.1,81.6,DO149037,Yes,Routine
3512055291,26170700,WH-08,2023-01-28,2023-01-28 22:05:27,Return,46.51,115891.62,347303.38,LOT25756462,2024-08-15,RACK-G02,RACK-D17,TRK-018,3008,3.5,81.5,DO973278,No,Near expiry
7500198251,10820289,WH-05,2021-07-23,2021-07-23 05:06:45,Inbound,24.43,86168.7,282785.44,LOT62247369,2023-05-08,RACK-G50,RACK-B11,TRK-045,3002,-10.9,59.6,DO182518,No,Damaged packaging
7180958519,48208801,WH-15,2020-03-30,2020-03-30 10:44:31,Transfer,2.78,87950.29,222942.67,LOT12434521,2021-09-04,RACK-H37,RACK-B23,TRK-018,3114,-2.5,86.5,DO346908,No,Urgent order
2845735867,51799785,WH-09,2023-09-25,2023-09-25 03:17:11,Return,10.94,88236.92,1404989.82,LOT55289927,2025-05-06,RACK-E26,RACK-A34,TRK-018,3105,19.8,65.8,DO525873,No,Near expiry
4510260383,66493330,WH-03,2021-04-20,2021-04-20 02:47:17,Inbound,43.46,80338.11,6006128.61,LOT43947178,2021-12-13,RACK-A36,RACK-E45,TRK-055,3078,7.6,44.1,DO332268,No,Backorder fill
7240651059,88511699,WH-08,2023-12-18,2023-12-18 22:02:05,Outbound,56.04,77512.59,5978460.1,LOT18696601,2024-06-28,RACK-A22,RACK-F03,TRK-029,3015,8.0,67.4,DO796616,No,Cold chain breach
7849808570,27244344,WH-09,2022-09-30,2022-09-30 12:37:18,Transfer,24.57,104676.73,498148.23,LOT22731516,2023-09-11,RACK-A24,RACK-F26,TRK-013,3044,19.9,75.0,DO765928,No,Overstock
5664198899,17562355,WH-04,2022-10-30,2022-10-30 14:30:23,Inbound,47.51,104445.54,1032993.3,LOT56028127,2024-02-14,RACK-A04,RACK-B06,TRK-035,3118,-9.1,70.4,DO112138,No,Overstock
5811517088,81808727,WH-10,2023-10-23,2023-10-23 23:03:40,Outbound,132.07,88367.8,931606.8,LOT60356109,2023-12-20,RACK-C26,RACK-F15,TRK-029,3054,5.0,89.1,DO415335,No,Urgent order
7075810481,62859190,WH-14,2022-07-28,2022-07-28 01:13:55,Inbound,6.85,115698.72,1018016.78,LOT58273541,2023-02-21,RACK-H07,RACK-D26,TRK-007,3089,15.9,71.7,DO472520,No,Backorder fill
1383350597,95959012,WH-11,2023-07-29,2023-07-29 12:06:33,Outbound,6.25,101216.7,206739.61,LOT39829947,2025-06-06,RACK-H41,RACK-G06,TRK-019,3095,-11.2,87.2,DO535632,No,Routine
5622520185,43441924,WH-13,2021-01-26,2021-01-26 12:59:08,Inbound,6.11,105584.21,533389.47,LOT48567177,2022-11-05,RACK-E44,RACK-H27,TRK-005,3077,-3.7,61.9,DO819251,No,Cold chain breach
4696959014,38177109,WH-10,2021-05-06,2021-05-06 11:40:35,Outbound,314.88,122616.21,32377439.77,LOT70939444,2022-05-29,RACK-C34,RACK-C20,TRK-016,3106,-11.3,46.0,DO657736,No,Urgent order
9697135691,43683539,WH-07,2022-04-10,2022-04-10 11:48:31,Outbound,151.06,16691.06,20068687.18,LOT77697233,2023-03-26,RACK-D01,RACK-B30,TRK-042,3088,8.8,62.0,DO238520,No,Near expiry
7541567597,63937915,WH-01,2021-03-14,2021-03-14 08:39:59,Inbound,10.39,127403.13,1284331.96,LOT18905897,2022-01-29,RACK-E43,RACK-D03,TRK-042,3110,24.4,85.8,DO215985,Yes,Backorder fill
3922118058,41439022,WH-07,2024-04-08,2024-04-08 21:42:58,Transfer,219.64,129013.05,11636837.89,LOT67734537,2024-11-08,RACK-E21,RACK-D50,TRK-013,3067,18.0,72.4,DO656633,No,Overstock
5037647463,65981422,WH-13,2021-04-14,2021-04-14 08:52:59,Outbound,27.04,35058.99,1788737.4,LOT12523116,2023-01-25,RACK-H21,RACK-E39,TRK-026,3022,20.7,58.1,DO342804,No,Damaged packaging
6989283526,32874807,WH-03,2021-10-21,2021-10-21 00:45:10,Inbound,7.37,60390.61,491452.7,LOT58768048,2022-04-18,RACK-F37,RACK-H14,TRK-041,3066,24.0,41.5,DO604018,No,Routine
6009358653,26290322,WH-10,2022-08-09,2022-08-09 21:23:46,Outbound,124.04,105882.8,8900879.35,LOT17365955,2023-11-28,RACK-D14,RACK-D19,TRK-054,3042,7.0,59.0,DO379652,Yes,Damaged packaging
3410698047,96143568,WH-12,2024-05-01,2024-05-01 00:29:38,Outbound,35.87,85627.79,2303730.95,LOT11330287,2025-08-20,RACK-H50,RACK-E26,TRK-013,3044,18.9,85.7,DO477480,No,Near expiry
6795135166,54085013,WH-02,2023-07-31,2023-07-31 20:00:05,Outbound,31.7,36029.17,2412872.78,LOT56180854,2023-08-24,RACK-B24,RACK-E36,TRK-028,3069,-1.3,43.7,DO161313,No,Overstock
2288056369,69298186,WH-15,2024-03-15,2024-03-15 21:57:12,Outbound,6.6,114814.4,889096.86,LOT68386851,2025-02-19,RACK-C25,RACK-B03,TRK-045,3068,16.0,67.6,DO692692,No,Urgent order
8573066527,24801956,WH-06,2022-07-10,2022-07-10 06:57:06,Outbound,15.75,109870.99,2005183.3,LOT95445359,2022-07-18,RACK-B37,RACK-F18,TRK-056,3034,11.1,74.5,DO150602,No,Routine
9767379328,59738031,WH-02,2021-03-29,2021-03-29 04:56:39,Return,61.05,98418.77,8918487.48,LOT19007836,2021-07-16,RACK-E01,RACK-D50,TRK-012,3076,12.8,45.4,DO884556,No,Damaged packaging
8948358537,52524705,WH-10,2023-06-25,2023-06-25 23:53:26,Inbound,15.33,122095.99,1339613.7,LOT37101430,2023-11-05,RACK-E50,RACK-D44,TRK-053,3070,11.2,86.6,DO786797,No,Cold chain breach
6394280719,61134080,WH-09,2023-06-02,2023-06-02 22:07:11,Inbound,7.55,107643.54,782834.83,LOT55463604,2024-05-03,RACK-F39,RACK-G42,TRK-058,3039,11.6,47.7,DO894271,Yes,Routine
6033358106,23533956,WH-07,2022-09-08,2022-09-08 18:26:44,Outbound,19.15,125501.12,2260726.09,LOT11354993,2023-02-18,RACK-E24,RACK-D47,TRK-007,3103,-19.5,60.0,DO699468,No,Overstock
2168154705,85898399,WH-02,2024-02-17,2024-02-17 19:31:22,Inbound,168.29,39506.22,1573526.21,LOT77702689,2024-10-13,RACK-B20,RACK-E37,TRK-029,3116,-2.5,69.7,DO735833,No,Damaged packaging
1094029085,75124943,WH-04,2023-10-07,2023-10-07 19:32:37,Outbound,9.78,6725.51,286938.6,LOT20539154,2025-06-20,RACK-E06,RACK-B37,TRK-008,3068,18.7,73.0,DO794139,No,OK
5066297471,75215492,WH-02,2020-08-20,2020-08-20 01:22:44,Transfer,71.56,147054.07,4075483.92,LOT42226280,2020-10-21,RACK-C16,RACK-C38,TRK-046,3108,13.3,62.8,DO635220,No,Cold chain breach
4058755458,59944440,WH-15,2021-09-23,2021-09-23 11:31:00,Outbound,30.05,113455.84,4120310.09,LOT47029612,2022-02-17,RACK-H08,RACK-E14,TRK-039,3093,2.4,60.1,DO998855,No,Near expiry
9606878028,27912273,WH-07,2021-01-03,2021-01-03 23:51:46,Transfer,46.06,5398.62,6862253.97,LOT53292630,2022-11-17,RACK-E32,RACK-G20,TRK-028,3053,-10.0,73.1,DO740164,No,Damaged packaging
6262163460,43551907,WH-02,2021-11-05,2021-11-05 05:56:24,Outbound,8.56,117354.04,389155.18,LOT65277286,2021-12-02,RACK-H09,RACK-F09,TRK-035,3049,10.4,40.3,DO220121,No,Cold chain breach
4991854540,32246883,WH-05,2023-08-12,2023-08-12 03:01:15,Inbound,10.79,113259.11,1442145.39,LOT36343371,2024-07-23,RACK-E05,RACK-B43,TRK-015,3074,16.9,78.3,DO510459,No,Routine
5931281082,69737065,WH-02,2020-11-30,2020-11-30 18:22:53,Return,7.52,12722.34,777743.49,LOT96642902,2020-12-27,RACK-A45,RACK-D24,TRK-049,3026,-7.2,46.6,DO465446,No,Overstock
2979567218,56160124,WH-15,2022-03-29,2022-03-29 14:34:50,Inbound,43.58,129671.59,6528532.21,LOT17499858,2023-01-25,RACK-E07,RACK-G08,TRK-019,3041,24.3,87.1,DO926272,No,Cold chain breach
1955776661,72549394,WH-13,2021-02-20,2021-02-20 10:15:16,Adjustment,0.66,33401.5,27763.62,LOT90720037,2022-06-18,RACK-A49,RACK-D44,TRK-032,3109,0.9,80.9,DO517486,No,Overstock
1595846101,16333213,WH-02,2022-10-03,2022-10-03 21:04:07,Inbound,13.92,27245.55,568448.82,LOT44083912,2023-09-23,RACK-G37,RACK-C35,TRK-031,3119,-12.3,77.6,DO717718,No,Routine
3552903238,40833416,WH-04,2022-06-11,2022-06-11 23:17:09,Scrap,31.77,130667.98,1216486.14,LOT94782945,2023-05-23,RACK-D27,RACK-D20,TRK-036,3019,3.7,57.3,DO263830,No,Routine
8819610434,42264747,WH-01,2022-12-11,2022-12-11 23:31:32,Outbound,272.93,102729.74,29478302.99,LOT45117620,2024-01-05,RACK-E08,RACK-A09,TRK-041,3089,-14.2,70.5,DO908299,No,Cold chain breach
8714375195,52876760,WH-01,2024-07-26,2024-07-26 13:34:50,Inbound,1.91,73659.13,109136.25,LOT52022129,2026-02-23,RACK-B04,RACK-C49,TRK-052,3093,0.2,65.8,DO398450,No,Backorder fill
6988555958,37189277,WH-13,2023-11-11,2023-11-11 15:51:00,Transfer,38.73,60680.42,1339267.27,LOT55389204,2023-12-17,RACK-H15,RACK-B36,TRK-016,3089,22.1,88.0,DO732528,No,Near expiry
6533456132,99014035,WH-13,2023-06-07,2023-06-07 14:10:16,Outbound,25.72,78743.65,2569605.23,LOT31290788,2024-07-31,RACK-F15,RACK-H28,TRK-052,3035,-12.8,51.9,DO129278,No,Near expiry
4127452730,11155299,WH-07,2024-05-26,2024-05-26 02:48:03,Inbound,54.72,101239.75,1848922.42,LOT12458669,2026-02-23,RACK-H04,RACK-B36,TRK-038,3042,3.6,46.1,DO776956,Yes,Near expiry
4397977756,42511737,WH-06,2021-04-07,2021-04-07 01:43:21,Scrap,45.78,122827.11,840808.03,LOT32447216,2021-06-03,RACK-F36,RACK-D19,TRK-016,3100,21.3,52.2,DO312552,No,OK
1373905458,59681561,WH-03,2020-12-11,2020-12-11 02:35:38,Transfer,32.03,79441.78,3332407.59,LOT14961035,2022-12-01,RACK-D15,RACK-A18,TRK-036,3036,3.1,74.9,DO145845,No,Backorder fill
1981159961,53988371,WH-06,2021-03-16,2021-03-16 11:40:03,Outbound,122.6,41083.38,5814069.07,LOT96078669,2022-10-21,RACK-E34,RACK-F02,TRK-052,3096,-8.2,50.4,DO421163,No,Urgent order
2504886709,64866828,WH-02,2023-08-04,2023-08-04 09:20:31,Inbound,44.22,34190.51,848364.89,LOT96714892,2024-05-28,RACK-B10,RACK-F27,TRK-005,3088,13.9,50.3,DO651069,No,Near expiry
9695552906,92136362,WH-10,2024-12-23,2024-12-23 23:04:12,Outbound,14.1,67247.62,534253.61,LOT91485982,2026-09-17,RACK-F36,RACK-C09,TRK-001,3120,-21.4,50.0,DO661731,No,Damaged packaging
9982706738,97621975,WH-01,2021-09-12,2021-09-12 03:05:26,Outbound,2.31,52356.04,180277.87,LOT60629547,2022-04-12,RACK-H27,RACK-G37,TRK-030,3046,23.6,68.8,DO381000,Yes,OK
7397337760,14675707,WH-11,2022-07-29,2022-07-29 15:05:56,Inbound,77.06,69953.31,7164435.82,LOT71916433,2023-08-22,RACK-H13,RACK-H43,TRK-008,3119,23.4,46.8,DO699592,No,Backorder fill
5878939492,24596593,WH-03,2023-10-25,2023-10-25 00:20:24,Inbound,270.7,37101.15,25858891.31,LOT67318101,2025-09-11,RACK-G14,RACK-F08,TRK-002,3120,-16.3,67.3,DO328251,Yes,Backorder fill
4740011740,20379992,WH-08,2021-06-22,2021-06-22 08:04:19,Inbound,12.42,13000.54,696844.77,LOT21058005,2021-12-14,RACK-H33,RACK-E10,TRK-049,3016,17.3,74.6,DO343129,No,Cold chain breach
6867471491,39953372,WH-13,2020-01-18,2020-01-18 07:03:21,Outbound,58.76,40479.33,4132295.7,LOT64943449,2021-12-29,RACK-E31,RACK-G27,TRK-055,3112,-21.4,53.9,DO179506,No,Routine
9154819911,86661853,WH-15,2023-06-21,2023-06-21 12:23:42,Outbound,25.91,29192.25,917828.86,LOT75875730,2024-06-29,RACK-D46,RACK-H48,TRK-025,3086,-12.0,67.7,DO386114,No,Overstock
5786386524,45620374,WH-13,2024-08-30,2024-08-30 11:22:10,Inbound,10.71,96831.63,901090.25,LOT39468498,2024-12-04,RACK-H25,RACK-G35,TRK-056,3053,-18.9,77.9,DO234730,No,Cold chain breach
7139486659,11159362,WH-13,2022-10-24,2022-10-24 14:36:11,Outbound,158.5,111506.39,20704570.32,LOT65283620,2022-11-05,RACK-H14,RACK-D17,TRK-050,3106,-11.4,64.0,DO395556,No,Backorder fill
6944035619,75908522,WH-11,2023-05-02,2023-05-02 05:33:00,Inbound,328.86,118912.06,19179791.94,LOT71762987,2023-08-07,RACK-D17,RACK-A48,TRK-031,3064,9.4,73.9,DO576095,No,Overstock
5881065741,81144876,WH-08,2021-01-19,2021-01-19 03:40:29,Outbound,6.27,64017.69,235583.04,LOT70532391,2021-06-04,RACK-D22,RACK-F08,TRK-049,3079,-13.6,59.9,DO894172,No,Overstock
9780979534,46180459,WH-04,2024-12-10,2024-12-10 21:26:33,Sample,0.92,92950.58,13614.75,LOT12914394,2025-09-21,RACK-D30,RACK-H17,TRK-052,3015,-15.1,88.2,DO323733,No,Routine
9914691870,67281291,WH-05,2020-08-03,2020-08-03 03:20:42,Outbound,5.16,132821.8,145207.87,LOT69908297,2021-07-23,RACK-C25,RACK-B47,TRK-015,3043,-13.8,66.4,DO903790,No,Backorder fill
4303276270,76411846,WH-05,2024-08-06,2024-08-06 17:04:28,Outbound,12.68,30500.4,308512.93,LOT67652307,2025-04-30,RACK-C21,RACK-A18,TRK-046,3062,11.9,77.6,DO756175,No,Urgent order
7646443869,30215850,WH-12,2022-03-11,2022-03-11 03:54:38,Inbound,9.05,128623.85,899757.77,LOT78277394,2022-04-05,RACK-E39,RACK-E30,TRK-008,3030,-0.8,45.4,DO374950,No,Backorder fill
9858507639,82187550,WH-05,2022-03-22,2022-03-22 13:45:31,Inbound,52.07,65997.86,5261445.48,LOT48138804,2023-09-30,RACK-E26,RACK-G12,TRK-031,3074,-16.8,56.0,DO686881,No,Cold chain breach
2356953107,20705184,WH-10,2021-08-01,2021-08-01 22:05:35,Outbound,6.18,131648.99,684410.75,LOT26900639,2023-03-06,RACK-C10,RACK-E09,TRK-052,3023,-13.9,40.4,DO185353,No,Overstock
8908402915,50209627,WH-14,2023-01-19,2023-01-19 20:18:21,Scrap,11.83,147081.53,80627.76,LOT63039081,2024-08-19,RACK-C11,RACK-C45,TRK-025,3117,-4.0,73.9,DO424244,No,Damaged packaging
3371886299,45631350,WH-01,2022-07-20,2022-07-20 13:58:53,Inbound,42.61,50980.54,3852032.29,LOT65463678,2023-09-04,RACK-D21,RACK-B40,TRK-015,3107,10.7,72.9,DO324090,No,Backorder fill
2772215725,22997129,WH-12,2022-12-21,2022-12-21 14:19:02,Inbound,48.99,34137.42,5072186.85,LOT16979642,2023-12-12,RACK-B28,RACK-E26,TRK-059,3077,11.2,84.0,DO688646,No,Overstock
7634060557,25817011,WH-04,2024-07-17,2024-07-17 23:04:53,Transfer,59.16,95463.96,1871117.41,LOT32016575,2024-08-14,RACK-F25,RACK-G32,TRK-011,3051,-11.5,60.8,DO637502,No,Overstock
9489124252,77029500,WH-12,2020-12-22,2020-12-22 02:53:11,Outbound,36.02,135271.99,735970.82,LOT60013478,2022-01-09,RACK-B17,RACK-E28,TRK-030,3070,-1.7,83.2,DO140274,No,Cold chain breach
1827495576,96426983,WH-15,2024-01-28,2024-01-28 10:42:01,Return,1.29,30607.21,147664.93,LOT26185041,2025-04-18,RACK-C07,RACK-D50,TRK-056,3092,11.9,84.2,DO376271,No,Routine
2936873244,16000134,WH-13,2023-08-02,2023-08-02 12:28:58,Inbound,29.38,28456.58,4041618.55,LOT94897890,2024-02-12,RACK-C31,RACK-H07,TRK-041,3118,-8.4,62.9,DO840860,No,Cold chain breach
9133088102,59849474,WH-03,2023-07-20,2023-07-20 06:52:07,Inbound,3.87,60861.09,283160.3,LOT61057860,2025-01-06,RACK-E35,RACK-A14,TRK-019,3082,23.8,83.0,DO264473,No,Cold chain breach
