cow_id,rfid_tag,breed,date_of_birth,acquisition_date,farm_code,region,health_status,feed_program,weight_kg,lactation_number,avg_daily_yield_liters,is_pregnant,vaccination_status,last_vet_check,milk_fat_pct,milk_protein_pct,somatic_cell_count,is_active,notes
5941189,RF411833731,Holstein,2020-12-09,2024-06-18,FARM-022,North Sumatra,Fair,Organic Blend,488.7,1,28.21,No,Up-to-date,2023-10-17,5.54,4.17,408090,Yes,Recovering
8759239,RF232986916,Ayrshire,2015-05-18,2019-04-21,FARM-011,Central Java,Good,Standard Mix,402.0,3,21.55,Yes,Up-to-date,2024-01-03,3.79,3.56,268505,Yes,Low yield alert
8529864,RF154103998,Guernsey,2013-07-20,2016-05-20,FARM-012,South Sulawesi,Poor,Organic Blend,396.5,3,18.02,No,Up-to-date,2024-01-07,4.24,3.27,599029,Yes,Monitor closely
9512910,RF761539463,Holstein,2014-11-23,2016-10-26,FARM-024,West Java,Fair,Hay-Based,593.8,3,25.05,No,Overdue,2023-12-20,5.65,3.15,361067,Yes,Low yield alert
4794319,RF953108928,Holstein,2019-02-19,2023-05-09,FARM-009,Bali,Excellent,Standard Mix,541.2,5,34.39,No,Up-to-date,2024-09-09,3.43,3.86,270994,Yes,None
7677903,RF415594334,Milking Shorthorn,2021-01-15,2024-01-27,FARM-018,South Sulawesi,Excellent,Organic Blend,553.3,3,17.71,Yes,Up-to-date,2023-12-10,4.93,4.05,360281,Yes,Excellent genetics
8202195,RF984310133,Ayrshire,2021-04-05,2024-01-20,FARM-022,West Java,Under Treatment,Concentrate Rich,546.7,1,18.26,No,Up-to-date,2024-11-21,4.19,3.2,505364,Yes,Excellent genetics
4204501,RF461234138,Jersey,2021-04-30,2022-10-07,FARM-037,Bali,Good,Premium Silage,438.1,5,27.96,Yes,Partial,2024-08-28,5.09,3.2,216971,Yes,None
7186390,RF518967646,Montbéliarde,2012-12-08,2015-11-11,FARM-015,South Sulawesi,Good,Standard Mix,329.2,2,24.53,Yes,Up-to-date,2024-11-26,5.31,3.08,659182,Yes,None
5285846,RF492082189,Jersey,2012-11-18,2015-04-30,FARM-022,Yogyakarta,Good,Concentrate Rich,462.9,2,9.73,Yes,Up-to-date,2024-03-29,5.79,3.28,202612,Yes,Monitor closely
4990936,RF590933419,Brown Swiss,2020-02-04,2024-05-24,FARM-017,Yogyakarta,Good,Premium Silage,510.9,2,24.98,No,Up-to-date,2024-01-08,4.28,3.35,380770,No,Recovering
2435034,RF223009028,Jersey,2015-06-23,2016-01-16,FARM-029,West Java,Excellent,Organic Blend,485.8,1,16.27,No,Up-to-date,2024-09-05,3.79,4.04,242597,Yes,Excellent genetics
4728795,RF284837590,Milking Shorthorn,2019-03-17,2021-12-23,FARM-033,South Sulawesi,Excellent,Standard Mix,491.6,1,18.91,No,Up-to-date,2024-05-23,4.76,3.2,519067,Yes,None
9152477,RF224309650,Holstein,2017-08-08,2022-03-24,FARM-004,South Sulawesi,Poor,Pasture-Fed,622.8,3,17.78,No,Overdue,2023-02-16,4.16,3.2,401048,Yes,High performer
1157090,RF812129312,Guernsey,2018-02-21,2023-05-05,FARM-024,South Sulawesi,Good,Concentrate Rich,472.9,6,12.62,No,Up-to-date,2024-10-04,4.96,2.95,376888,Yes,Excellent genetics
7120868,RF585126363,Holstein,2020-11-03,2024-02-07,FARM-026,Central Java,Fair,Premium Silage,499.6,6,25.64,No,Overdue,2023-07-27,4.92,4.03,186604,Yes,Recovering
2828260,RF193613378,Holstein,2016-07-15,2018-01-11,FARM-030,West Java,Good,Pasture-Fed,491.7,1,22.93,No,Up-to-date,2023-08-26,5.8,2.88,763303,Yes,None
8038374,RF309668756,Jersey,2017-06-24,2018-11-11,FARM-027,Central Java,Good,Premium Silage,520.3,2,24.57,Yes,Up-to-date,2024-02-26,4.12,3.92,542399,Yes,Recovering
9381860,RF895674374,Milking Shorthorn,2014-11-11,2015-07-06,FARM-009,North Sumatra,Excellent,Pasture-Fed,490.5,1,26.09,No,Overdue,2023-12-14,5.09,3.04,772603,Yes,None
7055334,RF958865749,Holstein,2017-02-08,2020-01-05,FARM-034,Yogyakarta,Excellent,Organic Blend,574.7,4,28.91,No,Partial,2024-05-04,4.53,2.9,639227,Yes,Excellent genetics
9152488,RF224414231,Holstein,2019-02-25,2023-11-29,FARM-023,Central Java,Good,Standard Mix,593.6,6,28.67,No,Overdue,2024-10-24,5.75,3.74,608675,Yes,None
8792046,RF840579962,Holstein,2018-09-21,2022-03-20,FARM-012,Central Java,Good,Pasture-Fed,577.5,3,34.07,No,Overdue,2023-03-30,3.37,3.98,64106,No,Excellent genetics
4138993,RF130346958,Holstein,2016-12-10,2022-05-04,FARM-017,West Java,Excellent,Standard Mix,520.2,2,21.13,No,Up-to-date,2024-02-20,4.85,4.18,152442,Yes,None
3778554,RF194649868,Holstein,2016-06-15,2018-01-27,FARM-001,Central Java,Good,Premium Silage,681.9,3,32.05,No,Up-to-date,2024-10-30,4.44,3.17,762972,Yes,Low yield alert
6236161,RF157430630,Holstein,2019-12-24,2023-03-10,FARM-011,Central Java,Good,Organic Blend,645.8,4,27.85,Yes,Up-to-date,2024-09-06,4.76,3.0,645673,Yes,High performer
7251976,RF681347064,Ayrshire,2019-07-04,2021-07-29,FARM-040,West Java,Fair,Standard Mix,379.9,4,18.23,No,Up-to-date,2023-05-08,4.74,3.64,188651,Yes,High performer
9512969,RF494884290,Ayrshire,2019-11-07,2022-04-27,FARM-026,Central Java,Good,Premium Silage,417.5,2,10.64,Yes,Up-to-date,2023-03-27,4.27,3.96,697288,Yes,Monitor closely
8988681,RF701168441,Montbéliarde,2021-11-09,2022-08-07,FARM-023,Central Java,Good,Standard Mix,390.1,1,20.09,No,Up-to-date,2023-02-10,5.1,3.69,112868,Yes,High performer
7874568,RF559998264,Brown Swiss,2019-08-03,2020-04-08,FARM-010,East Java,Excellent,Standard Mix,617.8,1,24.63,Yes,Overdue,2023-09-26,5.32,3.14,518534,Yes,Monitor closely
7907345,RF674240872,Jersey,2012-03-08,2014-06-26,FARM-028,West Java,Good,Organic Blend,391.8,3,21.5,No,Up-to-date,2024-11-13,4.93,3.43,198920,No,High performer
1386516,RF825481506,Ayrshire,2016-07-02,2018-09-24,FARM-004,East Java,Good,Hay-Based,304.2,2,20.89,No,Up-to-date,2024-11-20,4.7,2.86,651923,Yes,High performer
9152539,RF398238098,Guernsey,2014-12-16,2016-09-22,FARM-024,South Sulawesi,Poor,Pasture-Fed,334.2,2,23.08,No,Up-to-date,2024-01-07,5.48,3.7,496379,Yes,Recovering
2140194,RF360466026,Guernsey,2012-03-18,2014-12-28,FARM-011,West Java,Excellent,Premium Silage,340.3,1,20.02,No,Up-to-date,2024-03-13,4.51,3.42,91182,Yes,Recovering
8431651,RF237368780,Holstein,2018-09-01,2019-05-25,FARM-003,Central Java,Good,Hay-Based,502.8,1,27.37,No,Overdue,2023-10-09,3.56,4.05,631412,Yes,None
7645223,RF271796829,Guernsey,2019-01-18,2019-12-21,FARM-005,North Sumatra,Fair,Concentrate Rich,414.7,3,16.69,No,Up-to-date,2023-12-21,4.57,3.13,764464,No,Recovering
8529960,RF158473116,Jersey,2016-03-30,2019-06-11,FARM-002,Bali,Excellent,Premium Silage,414.0,4,13.22,No,Partial,2024-05-20,3.96,3.41,331808,Yes,Low yield alert
9840685,RF403307830,Jersey,2015-10-31,2016-06-01,FARM-018,South Sulawesi,Fair,Concentrate Rich,477.3,5,16.2,Yes,Up-to-date,2024-01-12,4.85,3.56,552667,Yes,Monitor closely
9906224,RF402255533,Jersey,2013-02-03,2013-11-06,FARM-030,North Sumatra,Good,Hay-Based,414.9,1,15.55,No,Up-to-date,2023-08-26,3.22,2.97,496246,Yes,Excellent genetics
7678001,RF715780807,Guernsey,2012-04-27,2017-02-20,FARM-015,Yogyakarta,Fair,Organic Blend,388.7,2,19.23,No,Up-to-date,2024-03-09,5.24,4.14,788418,Yes,Recovering
6105138,RF413195649,Jersey,2012-06-12,2016-03-31,FARM-034,North Sumatra,Good,Pasture-Fed,516.8,3,8.41,No,Up-to-date,2023-08-10,5.23,3.52,58689,No,High performer
7317557,RF839538355,Holstein,2014-06-08,2017-03-25,FARM-025,East Java,Excellent,Concentrate Rich,537.6,2,29.75,No,Partial,2024-10-29,4.93,4.18,114824,Yes,Low yield alert
2861110,RF300128992,Holstein,2020-12-31,2023-03-25,FARM-017,East Java,Excellent,Premium Silage,520.4,4,23.87,No,Up-to-date,2023-06-27,3.45,3.51,262276,Yes,Low yield alert
4106298,RF745735256,Jersey,2012-06-11,2014-11-17,FARM-017,Bali,Excellent,Pasture-Fed,369.7,2,20.51,No,Up-to-date,2024-05-25,3.36,2.95,573208,No,Low yield alert
7514172,RF451006345,Holstein,2017-01-27,2021-11-04,FARM-026,Central Java,Fair,Standard Mix,523.5,5,26.8,Yes,Up-to-date,2023-08-12,5.62,2.84,406640,No,Low yield alert
3680321,RF459935941,Normande,2019-08-30,2023-09-24,FARM-031,East Java,Good,Standard Mix,489.5,3,11.67,Yes,Overdue,2023-01-29,3.77,3.0,151143,Yes,Low yield alert
2861122,RF618073432,Holstein,2020-01-15,2021-06-18,FARM-040,East Java,Good,Concentrate Rich,610.9,3,36.96,No,Up-to-date,2023-04-14,4.62,3.29,677092,Yes,Excellent genetics
3450947,RF993272863,Holstein,2014-04-13,2018-08-24,FARM-035,East Java,Excellent,Premium Silage,512.1,4,36.24,Yes,Up-to-date,2024-01-18,4.74,2.82,222391,Yes,Low yield alert
5187652,RF626923639,Holstein,2018-10-22,2022-02-26,FARM-012,West Java,Excellent,Pasture-Fed,548.6,2,30.87,No,Up-to-date,2024-07-07,5.13,3.81,157604,Yes,High performer
8890439,RF169410209,Milking Shorthorn,2018-06-06,2021-02-09,FARM-033,Central Java,Excellent,Hay-Based,248.2,3,19.49,No,Up-to-date,2023-05-03,4.2,2.96,381238,Yes,Monitor closely
7907400,RF649158961,Jersey,2017-11-14,2018-08-24,FARM-026,North Sumatra,Excellent,Organic Blend,324.9,2,13.69,No,Up-to-date,2024-07-25,3.8,3.8,796591,Yes,None
1747019,RF341269196,Jersey,2021-05-22,2022-08-12,FARM-022,Yogyakarta,Poor,Organic Blend,450.3,4,25.75,No,Up-to-date,2024-10-17,3.75,3.7,113725,Yes,Excellent genetics
6596685,RF756034989,Ayrshire,2020-11-26,2023-03-01,FARM-024,East Java,Poor,Premium Silage,432.7,3,20.14,No,Partial,2024-11-16,4.08,3.43,288557,Yes,Recovering
7022674,RF910657877,Jersey,2016-08-02,2020-03-21,FARM-038,North Sumatra,Good,Concentrate Rich,502.2,2,16.05,No,Partial,2023-07-24,5.13,3.08,263614,Yes,Monitor closely
2533463,RF433010529,Holstein,2016-06-06,2020-08-13,FARM-019,East Java,Under Treatment,Concentrate Rich,598.7,1,33.83,Yes,Up-to-date,2023-05-24,5.27,3.13,689825,Yes,Excellent genetics
8628318,RF376166114,Holstein,2013-06-07,2014-06-12,FARM-018,Yogyakarta,Fair,Premium Silage,545.2,6,18.79,No,Up-to-date,2023-06-21,3.23,4.15,205398,Yes,Excellent genetics
2402399,RF558162442,Holstein,2017-01-06,2017-08-30,FARM-024,West Java,Under Treatment,Hay-Based,676.6,3,17.23,No,Overdue,2023-12-28,4.25,3.15,279530,Yes,Monitor closely
6924385,RF379597900,Ayrshire,2021-05-26,2022-10-07,FARM-024,South Sulawesi,Poor,Pasture-Fed,492.6,5,9.94,No,Up-to-date,2023-07-14,4.34,2.87,99283,Yes,None
2893930,RF350870864,Montbéliarde,2018-05-07,2020-12-09,FARM-033,North Sumatra,Under Treatment,Premium Silage,446.5,5,6.76,No,Overdue,2024-07-22,3.86,3.09,147527,No,Recovering
4237420,RF847902013,Holstein,2019-04-04,2024-01-25,FARM-026,East Java,Good,Hay-Based,496.1,3,32.52,No,Overdue,2023-03-24,4.5,3.48,395005,No,Excellent genetics
7972975,RF560996762,Holstein,2020-07-15,2021-07-11,FARM-009,West Java,Excellent,Organic Blend,607.8,3,33.16,Yes,Up-to-date,2023-03-11,4.7,3.47,411433,Yes,Monitor closely
8333427,RF859018667,Holstein,2020-07-16,2021-08-17,FARM-005,Bali,Fair,Premium Silage,565.1,1,38.74,No,Partial,2024-06-12,4.08,3.63,107749,Yes,Recovering
8005748,RF424902848,Jersey,2012-01-17,2017-07-09,FARM-028,North Sumatra,Good,Premium Silage,421.7,2,21.67,No,Up-to-date,2023-10-28,3.65,3.46,580890,Yes,Low yield alert
3811450,RF104432308,Milking Shorthorn,2016-09-30,2018-01-05,FARM-006,Aceh,Good,Premium Silage,394.4,1,22.7,No,Up-to-date,2024-12-23,5.02,4.17,704679,Yes,Recovering
2631802,RF349220387,Milking Shorthorn,2018-08-05,2019-12-30,FARM-019,West Java,Excellent,Hay-Based,438.6,2,22.1,No,Up-to-date,2023-02-01,3.58,3.63,463126,No,Excellent genetics
8235132,RF683307748,Jersey,2013-03-24,2014-03-05,FARM-022,West Java,Good,Premium Silage,381.9,1,13.51,No,Up-to-date,2024-11-20,4.31,3.5,345552,Yes,Excellent genetics
2402429,RF635113146,Holstein,2021-08-30,2022-12-12,FARM-035,West Java,Excellent,Organic Blend,499.2,3,33.37,No,Up-to-date,2023-05-14,4.64,3.02,285985,Yes,Low yield alert
4171911,RF153202818,Holstein,2019-11-05,2022-11-25,FARM-024,South Sulawesi,Excellent,Standard Mix,620.6,1,29.77,No,Up-to-date,2023-11-01,4.46,3.29,241778,Yes,None
6334600,RF269807621,Montbéliarde,2014-04-05,2017-02-10,FARM-020,East Java,Poor,Standard Mix,415.4,3,20.5,Yes,Up-to-date,2023-04-11,4.43,3.57,589189,Yes,Recovering
8464523,RF995045212,Ayrshire,2020-06-02,2022-11-28,FARM-021,Bali,Good,Standard Mix,429.0,3,20.14,Yes,Up-to-date,2024-01-14,3.8,3.1,267724,Yes,Recovering
5843084,RF611428363,Holstein,2021-07-09,2023-12-13,FARM-008,West Java,Excellent,Pasture-Fed,622.0,1,25.52,No,Up-to-date,2024-10-26,5.51,4.06,486563,Yes,None
2140312,RF501301988,Holstein,2012-09-03,2016-06-01,FARM-016,North Sumatra,Fair,Premium Silage,639.6,1,22.86,No,Partial,2024-06-04,5.6,3.3,582244,No,Low yield alert
5548190,RF630508182,Holstein,2018-10-31,2021-12-20,FARM-018,East Java,Good,Standard Mix,573.9,2,27.87,No,Up-to-date,2023-08-16,5.55,3.33,182495,Yes,None
3418271,RF686015094,Ayrshire,2012-01-26,2014-06-01,FARM-002,Central Java,Good,Standard Mix,403.7,3,16.97,Yes,Up-to-date,2023-02-08,5.27,4.18,394041,Yes,High performer
8005797,RF550788195,Guernsey,2018-07-25,2020-08-02,FARM-011,East Java,Excellent,Standard Mix,482.1,2,30.83,Yes,Up-to-date,2023-03-01,5.77,3.64,559040,Yes,Excellent genetics
9611430,RF901123448,Holstein,2019-01-19,2021-07-31,FARM-017,West Java,Good,Organic Blend,506.3,1,32.2,No,Up-to-date,2024-11-03,3.75,3.9,173191,Yes,High performer
6236326,RF732868106,Holstein,2015-08-13,2020-04-19,FARM-034,West Java,Good,Standard Mix,458.2,2,27.78,No,Up-to-date,2023-01-02,3.31,3.44,160145,Yes,Excellent genetics
5056679,RF627415116,Jersey,2018-02-23,2020-12-19,FARM-023,East Java,Excellent,Hay-Based,389.6,1,10.1,No,Up-to-date,2023-07-11,4.85,3.76,104508,Yes,High performer
9316519,RF507534079,Brown Swiss,2019-10-12,2022-03-20,FARM-021,North Sumatra,Excellent,Hay-Based,478.0,4,13.96,Yes,Up-to-date,2024-09-26,3.73,3.03,72802,Yes,Recovering
1484969,RF358125058,Jersey,2013-12-29,2014-08-10,FARM-027,Bali,Good,Standard Mix,572.0,2,26.32,Yes,Overdue,2023-07-05,5.43,3.78,781975,No,Excellent genetics
4008109,RF913450334,Ayrshire,2016-07-09,2018-02-21,FARM-039,North Sumatra,Fair,Concentrate Rich,431.8,3,25.35,No,Up-to-date,2023-03-18,4.1,3.68,219012,Yes,Recovering
6662319,RF724451377,Ayrshire,2015-07-15,2019-08-18,FARM-012,Central Java,Good,Standard Mix,364.6,1,21.17,No,Up-to-date,2023-05-11,3.78,3.26,280882,Yes,High performer
9382064,RF298789412,Holstein,2013-07-20,2016-06-05,FARM-016,South Sulawesi,Good,Organic Blend,595.3,1,34.06,No,Partial,2024-11-04,3.36,3.95,710241,Yes,None
4958384,RF545938423,Guernsey,2013-07-11,2015-07-01,FARM-023,South Sulawesi,Poor,Premium Silage,323.9,4,20.43,Yes,Up-to-date,2024-10-16,3.91,3.05,99391,Yes,Low yield alert
1091762,RF595537026,Jersey,2012-07-28,2013-04-04,FARM-008,Central Java,Excellent,Concentrate Rich,464.4,3,26.43,No,Up-to-date,2024-12-11,3.36,4.03,388517,Yes,Low yield alert
2107569,RF181401731,Holstein,2015-05-25,2016-06-27,FARM-008,Aceh,Poor,Standard Mix,533.3,1,29.06,No,Up-to-date,2024-06-17,3.67,3.45,93565,Yes,None
2304181,RF749773126,Holstein,2018-08-09,2021-10-25,FARM-016,East Java,Poor,Premium Silage,532.1,1,26.34,Yes,Up-to-date,2023-04-24,3.99,3.16,788472,Yes,None
5548220,RF344139586,Holstein,2020-10-31,2024-02-06,FARM-019,East Java,Excellent,Pasture-Fed,564.6,2,32.47,Yes,Up-to-date,2023-12-10,5.48,4.14,243848,Yes,Recovering
1517756,RF885964509,Ayrshire,2018-11-20,2022-11-03,FARM-020,East Java,Excellent,Concentrate Rich,339.5,2,20.71,No,Overdue,2024-05-10,4.63,3.3,492198,Yes,Low yield alert
7383228,RF496317195,Holstein,2016-03-24,2021-06-08,FARM-034,South Sulawesi,Good,Premium Silage,487.9,1,23.19,No,Up-to-date,2024-05-01,3.42,4.17,514003,Yes,High performer
7219396,RF176577026,Montbéliarde,2017-04-18,2020-03-05,FARM-004,North Sumatra,Fair,Premium Silage,527.2,2,27.44,Yes,Up-to-date,2023-02-03,3.85,3.46,788299,Yes,Monitor closely
1026245,RF601337838,Jersey,2018-04-20,2020-12-24,FARM-035,West Java,Fair,Pasture-Fed,463.5,5,26.4,No,Up-to-date,2023-04-30,5.59,3.4,50705,Yes,Excellent genetics
4303044,RF419494455,Holstein,2015-07-24,2017-06-05,FARM-034,West Java,Excellent,Standard Mix,641.3,2,24.73,No,Up-to-date,2024-02-25,5.14,3.04,468230,Yes,Monitor closely
2402500,RF345074555,Holstein,2018-09-10,2021-02-10,FARM-035,North Sumatra,Excellent,Standard Mix,536.7,6,20.16,No,Up-to-date,2023-11-08,5.67,3.25,403555,No,Excellent genetics
5187788,RF304239217,Holstein,2020-04-22,2024-04-05,FARM-024,East Java,Good,Concentrate Rich,547.4,2,33.5,No,Partial,2024-02-06,3.26,2.91,159477,Yes,Low yield alert
1616077,RF750318416,Jersey,2019-01-06,2022-04-08,FARM-030,Yogyakarta,Good,Concentrate Rich,406.4,1,25.29,Yes,Overdue,2023-03-01,4.69,4.09,522576,No,Monitor closely
8300752,RF105740127,Jersey,2021-03-09,2023-06-21,FARM-027,South Sulawesi,Good,Premium Silage,350.8,1,21.75,No,Up-to-date,2024-12-22,4.2,3.35,400516,No,None
5384401,RF895602654,Jersey,2016-09-01,2020-01-22,FARM-024,Bali,Fair,Organic Blend,364.2,5,27.36,No,Up-to-date,2024-04-16,4.86,3.17,513393,Yes,High performer
6039762,RF829202066,Jersey,2021-11-28,2022-09-21,FARM-007,East Java,Under Treatment,Premium Silage,460.2,1,19.71,No,Up-to-date,2023-08-23,3.28,3.98,394608,No,Monitor closely
6924499,RF665709945,Holstein,2020-07-10,2021-04-30,FARM-028,Central Java,Excellent,Organic Blend,652.1,3,23.34,No,Up-to-date,2023-06-24,3.73,3.15,521652,No,Low yield alert
9513171,RF484575493,Holstein,2015-04-18,2019-10-06,FARM-004,West Java,Good,Standard Mix,445.3,2,34.77,No,Partial,2023-01-11,4.46,3.58,282366,No,Monitor closely
7350486,RF946896687,Holstein,2016-11-21,2020-05-25,FARM-007,South Sulawesi,Fair,Standard Mix,576.2,1,29.74,No,Up-to-date,2024-11-06,5.6,3.89,768538,Yes,High performer
9218263,RF743997047,Holstein,2019-12-27,2023-03-29,FARM-029,West Java,Excellent,Premium Silage,479.3,2,27.26,No,Up-to-date,2024-03-09,4.09,3.9,520067,Yes,Low yield alert
6531293,RF228251849,Holstein,2019-12-10,2023-09-13,FARM-023,West Java,Excellent,Pasture-Fed,479.3,3,32.37,No,Up-to-date,2024-05-20,4.53,2.91,289191,Yes,Recovering
2402526,RF872230103,Holstein,2012-10-17,2016-10-03,FARM-008,East Java,Good,Organic Blend,492.4,3,26.18,No,Up-to-date,2024-06-06,5.5,3.95,537987,Yes,None
4761823,RF839713233,Guernsey,2016-09-20,2017-08-04,FARM-004,South Sulawesi,Good,Standard Mix,471.5,2,23.16,Yes,Up-to-date,2024-11-17,4.44,3.55,489364,Yes,None
8235234,RF394832110,Normande,2020-10-16,2024-05-08,FARM-004,West Java,Good,Standard Mix,386.4,2,17.74,No,Up-to-date,2024-08-31,5.7,2.88,528892,Yes,Recovering
4270310,RF101073248,Jersey,2015-07-09,2020-08-29,FARM-013,North Sumatra,Good,Organic Blend,499.6,4,20.11,No,Up-to-date,2023-03-04,3.22,4.15,263776,Yes,Low yield alert
3549416,RF522681081,Milking Shorthorn,2016-05-27,2018-09-27,FARM-039,East Java,Good,Standard Mix,430.6,1,22.56,Yes,Up-to-date,2024-03-31,4.26,4.13,762131,Yes,Excellent genetics
6203625,RF866263518,Guernsey,2017-07-18,2020-09-11,FARM-040,East Java,Good,Standard Mix,445.9,2,21.9,Yes,Partial,2023-11-18,5.16,2.95,196081,Yes,High performer
6007018,RF539376154,Brown Swiss,2013-07-04,2015-01-04,FARM-028,North Sumatra,Poor,Standard Mix,434.3,1,26.13,No,Up-to-date,2023-02-03,3.94,3.69,657421,Yes,None
2795765,RF489898796,Jersey,2014-05-30,2019-07-13,FARM-027,East Java,Excellent,Concentrate Rich,449.0,3,14.99,No,Up-to-date,2024-07-19,5.09,3.42,721019,No,None
4598010,RF230145471,Jersey,2015-08-09,2018-01-25,FARM-016,South Sulawesi,Under Treatment,Hay-Based,340.9,5,19.64,No,Up-to-date,2024-01-23,4.57,3.14,669588,Yes,None
7973121,RF289459249,Ayrshire,2013-11-22,2018-10-19,FARM-012,Bali,Good,Pasture-Fed,450.9,1,14.5,No,Up-to-date,2023-08-09,5.66,2.84,722950,Yes,Monitor closely
9611521,RF749366442,Jersey,2016-07-24,2019-05-15,FARM-010,East Java,Excellent,Standard Mix,509.9,5,18.41,Yes,Up-to-date,2023-06-23,5.69,3.26,169880,No,Excellent genetics
2664720,RF610691114,Holstein,2015-09-14,2021-01-04,FARM-011,Aceh,Good,Premium Silage,522.0,3,33.78,Yes,Overdue,2024-07-10,3.44,3.5,559652,Yes,Excellent genetics
7776531,RF302033145,Brown Swiss,2018-08-13,2023-10-30,FARM-038,Central Java,Poor,Premium Silage,563.0,2,24.77,No,Partial,2023-11-14,3.64,3.75,439530,No,Low yield alert
7809300,RF573511458,Montbéliarde,2019-12-18,2021-12-22,FARM-015,Aceh,Excellent,Organic Blend,442.7,2,21.19,No,Up-to-date,2024-07-28,3.67,3.0,698725,Yes,Recovering
3483929,RF770036414,Jersey,2019-02-28,2022-02-08,FARM-037,East Java,Excellent,Premium Silage,458.3,2,18.89,No,Partial,2024-09-13,4.69,3.31,605147,Yes,None
6007072,RF986878109,Guernsey,2018-07-19,2023-04-23,FARM-019,Yogyakarta,Poor,Premium Silage,426.1,4,16.0,No,Up-to-date,2023-08-26,5.09,3.36,97877,Yes,Recovering
8366370,RF648876072,Jersey,2013-03-14,2017-11-26,FARM-005,West Java,Good,Standard Mix,362.9,1,21.57,No,Partial,2024-03-25,3.64,3.59,88397,Yes,Monitor closely
2500901,RF756802860,Jersey,2016-05-29,2017-04-06,FARM-033,Aceh,Under Treatment,Hay-Based,479.6,2,17.24,No,Up-to-date,2023-06-24,5.33,2.89,58243,Yes,High performer
1124654,RF409796191,Holstein,2016-01-23,2016-09-09,FARM-006,West Java,Good,Standard Mix,617.3,3,25.12,Yes,Overdue,2024-01-05,3.82,4.14,596164,Yes,Monitor closely
8628527,RF984285321,Holstein,2019-06-04,2022-12-08,FARM-016,East Java,Excellent,Pasture-Fed,476.8,3,18.93,No,Partial,2023-10-12,5.52,3.91,108040,Yes,High performer
3942713,RF327602589,Holstein,2014-07-04,2019-03-23,FARM-011,South Sulawesi,Good,Standard Mix,501.2,1,33.76,No,Up-to-date,2023-08-07,4.03,3.46,195320,Yes,High performer
2861373,RF407691227,Brown Swiss,2013-08-19,2015-09-23,FARM-031,West Java,Fair,Hay-Based,529.0,1,26.96,Yes,Overdue,2023-06-12,4.85,2.86,769671,Yes,Monitor closely
6727998,RF479988294,Guernsey,2013-07-11,2014-11-10,FARM-034,West Java,Good,Hay-Based,481.3,2,25.86,Yes,Up-to-date,2023-01-26,4.82,3.93,779184,Yes,Excellent genetics
1681729,RF885515372,Guernsey,2020-06-05,2021-05-21,FARM-010,Central Java,Fair,Premium Silage,429.3,3,22.78,No,Up-to-date,2024-09-08,4.48,3.03,587659,Yes,Monitor closely
4335942,RF687578183,Ayrshire,2013-09-02,2014-05-03,FARM-003,North Sumatra,Fair,Hay-Based,432.9,1,16.11,No,Up-to-date,2024-03-25,4.59,3.96,338976,No,High performer
3647821,RF942961188,Ayrshire,2015-01-09,2019-11-01,FARM-039,South Sulawesi,Good,Standard Mix,480.7,2,19.37,Yes,Up-to-date,2023-06-17,5.26,3.09,316058,Yes,Monitor closely
7612751,RF982462694,Holstein,2017-06-10,2021-09-16,FARM-015,East Java,Good,Standard Mix,577.6,6,21.31,No,Partial,2023-03-20,3.48,4.07,458304,Yes,None
3909968,RF760759956,Milking Shorthorn,2013-08-17,2018-12-10,FARM-025,Central Java,Good,Standard Mix,394.9,2,27.13,No,Up-to-date,2024-05-05,3.44,3.67,141071,Yes,Monitor closely
1222997,RF801582979,Milking Shorthorn,2014-07-31,2019-07-01,FARM-024,Central Java,Excellent,Standard Mix,493.0,1,13.19,No,Up-to-date,2023-02-26,5.04,3.14,323026,Yes,Monitor closely
3254614,RF237519935,Brown Swiss,2016-12-11,2018-07-08,FARM-009,West Java,Under Treatment,Standard Mix,396.1,1,26.51,No,Up-to-date,2023-06-29,5.41,3.68,91219,No,Recovering
4041047,RF544354798,Guernsey,2018-01-16,2020-09-28,FARM-027,West Java,Fair,Premium Silage,395.6,5,12.24,No,Up-to-date,2023-10-18,4.61,3.56,289442,No,Low yield alert
