session_id,cow_id,farm_code,milking_date,milking_timestamp,shift,yield_liters,fat_percentage,protein_percentage,somatic_cell_count,temperature_celsius,machine_id,operator_id,quality_grade,lactose_percentage,conductivity_ms_cm,flow_rate_lpm,milking_duration_min,ph_level,is_flagged
484869762,6405839,FARM-008,2020-07-20,2020-07-20 15:46:37,Evening,9.13,3.06,3.98,738399,39.0,MCH-02,1092,Grade B,4.03,6.73,2.46,9.8,6.71,No
855445942,6165171,FARM-034,2022-03-25,2022-03-25 13:17:21,Afternoon,13.12,3.28,2.59,511094,39.2,MCH-12,1064,Grade A,5.09,7.69,2.11,12.6,6.53,No
457506384,7074006,FARM-040,2021-06-15,2021-06-15 22:24:30,Morning,8.29,3.22,3.35,60618,39.2,MCH-10,1055,Grade A,4.73,5.77,2.4,5.7,6.58,No
391265285,2299954,FARM-002,2021-10-22,2021-10-22 16:21:20,Morning,14.82,4.81,4.03,107777,39.0,MCH-18,1076,Grade B,4.25,8.04,1.99,3.1,6.55,No
114697737,6777340,FARM-026,2023-10-22,2023-10-22 04:28:13,Morning,15.61,5.81,3.06,619352,38.8,MCH-26,1075,Grade A,4.39,4.83,0.95,10.2,6.41,No
138932225,6499465,FARM-034,2020-07-05,2020-07-05 23:19:41,Evening,10.29,4.92,3.01,79181,38.3,MCH-06,1101,Grade A,4.68,4.49,1.83,13.8,6.81,No
467954299,2622046,FARM-040,2023-05-24,2023-05-24 22:47:54,Afternoon,7.02,4.66,3.46,559586,39.4,MCH-16,1033,Grade B,4.1,4.58,0.71,4.6,6.57,Yes
362744114,2637507,FARM-007,2021-09-30,2021-09-30 14:18:22,Morning,15.32,4.36,2.6,660645,39.4,MCH-14,1127,Grade B,4.94,6.02,1.48,4.0,6.6,No
767926607,4486102,FARM-007,2021-03-24,2021-03-24 02:03:05,Evening,2.37,5.53,3.18,146892,38.8,MCH-07,1031,Grade A,4.11,4.72,0.81,13.5,6.5,No
459349962,2415979,FARM-018,2020-11-03,2020-11-03 07:16:27,Morning,11.31,3.47,4.39,867538,39.3,MCH-11,1150,Grade C,4.08,7.22,2.57,4.6,6.54,No
574463146,4150584,FARM-019,2024-12-30,2024-12-30 22:00:33,Morning,11.92,3.37,4.18,547110,38.5,MCH-12,1139,Grade A,4.66,4.96,1.99,3.3,6.85,No
413299674,1744682,FARM-029,2023-12-09,2023-12-09 01:13:00,Morning,13.62,4.14,2.71,881641,39.5,MCH-03,1004,Grade A,4.91,7.67,2.04,11.2,6.65,No
177347894,6297024,FARM-034,2022-11-30,2022-11-30 09:01:22,Evening,3.05,3.43,4.02,99465,38.4,MCH-09,1022,Grade B,4.68,5.95,1.52,14.7,6.77,Yes
781205180,1160974,FARM-031,2022-11-14,2022-11-14 14:46:37,Evening,13.32,3.69,4.24,436775,39.1,MCH-13,1044,Grade A,4.58,5.74,1.95,4.5,6.85,No
892592143,5339457,FARM-025,2022-03-17,2022-03-17 12:23:06,Evening,13.42,4.64,3.67,167294,38.7,MCH-16,1045,Grade C,4.29,7.62,1.46,11.4,6.45,No
416214910,1482732,FARM-008,2024-09-22,2024-09-22 19:31:40,Afternoon,10.45,4.66,2.85,555322,38.2,MCH-21,1141,Rejected,5.17,7.21,2.02,14.5,6.67,No
179182709,2386047,FARM-003,2024-11-18,2024-11-18 10:31:08,Afternoon,6.47,4.61,3.91,554457,38.2,MCH-02,1014,Grade A,4.56,4.85,1.33,14.9,6.81,No
149874128,1941452,FARM-033,2021-05-28,2021-05-28 16:41:07,Morning,15.47,3.08,2.62,863664,38.5,MCH-17,1039,Grade B,4.96,4.42,2.61,7.8,6.45,No
165311989,8407471,FARM-003,2020-12-30,2020-12-30 09:26:12,Morning,16.5,4.03,3.33,783092,38.3,MCH-16,1078,Grade A,4.41,7.32,1.42,3.3,6.62,No
508729391,1102438,FARM-039,2021-10-25,2021-10-25 06:05:31,Morning,12.02,3.43,2.85,581052,38.2,MCH-25,1052,Grade B,5.01,6.27,2.32,5.7,6.86,No
763519281,1954320,FARM-015,2020-11-05,2020-11-05 07:42:11,Afternoon,9.43,5.61,3.32,366514,39.1,MCH-06,1093,Grade A,4.59,4.07,3.05,5.7,6.69,No
930978234,6996068,FARM-018,2024-10-22,2024-10-22 07:05:33,Evening,12.09,5.44,2.83,228813,38.5,MCH-12,1106,Grade B,5.18,4.68,3.23,3.6,6.67,No
432499343,7031903,FARM-003,2022-08-20,2022-08-20 19:37:32,Morning,19.21,5.84,3.52,114691,38.4,MCH-27,1074,Grade B,4.75,6.4,0.58,5.0,6.8,No
302738900,4548261,FARM-006,2021-01-15,2021-01-15 05:58:33,Evening,3.18,5.3,4.25,737867,38.5,MCH-28,1003,Rejected,4.54,6.94,1.39,9.7,6.4,No
277285273,7517332,FARM-012,2023-06-19,2023-06-19 01:43:34,Evening,11.58,5.16,4.05,746322,39.3,MCH-03,1107,Grade A,4.03,7.76,3.07,10.2,6.45,No
305596012,9283332,FARM-015,2021-02-15,2021-02-15 14:57:56,Afternoon,15.71,3.59,4.34,85347,38.7,MCH-09,1046,Grade B,4.8,5.86,3.35,10.0,6.77,No
234136959,1865076,FARM-019,2020-08-06,2020-08-06 15:39:37,Evening,7.26,3.67,3.85,570847,39.3,MCH-28,1060,Grade C,4.73,5.91,3.01,9.6,6.69,No
201764897,7969792,FARM-031,2022-05-15,2022-05-15 19:19:15,Morning,16.95,4.62,3.52,777240,39.5,MCH-10,1007,Grade A,4.34,7.56,2.19,3.9,6.55,No
157095867,1001549,FARM-018,2021-04-17,2021-04-17 22:47:56,Morning,16.6,4.04,3.7,883222,38.7,MCH-14,1008,Grade A,4.04,5.01,2.67,9.6,6.89,No
428072093,3586950,FARM-026,2024-03-06,2024-03-06 14:50:56,Morning,18.67,3.98,3.04,497731,38.1,MCH-08,1022,Grade C,4.71,4.61,0.92,7.9,6.87,No
582802472,1560573,FARM-026,2024-03-25,2024-03-25 18:40:22,Evening,9.81,5.2,2.56,531476,38.6,MCH-11,1105,Grade B,4.99,4.12,1.78,5.7,6.74,No
112271853,8974787,FARM-037,2021-12-30,2021-12-30 15:30:40,Afternoon,12.3,5.16,4.37,356172,39.4,MCH-13,1084,Grade C,4.57,7.31,2.95,14.8,6.68,No
999135098,8314717,FARM-039,2021-08-12,2021-08-12 15:30:14,Morning,17.64,3.55,4.36,124584,38.1,MCH-22,1013,Grade A,4.12,7.75,1.69,3.2,6.56,No
180693619,7378615,FARM-028,2021-11-12,2021-11-12 23:07:13,Evening,17.39,3.51,2.84,339431,38.3,MCH-18,1044,Grade A,4.22,8.0,3.02,7.0,6.49,Yes
915517485,4476383,FARM-028,2024-08-09,2024-08-09 03:03:41,Morning,10.25,5.47,4.0,687783,38.3,MCH-13,1108,Grade B,4.47,7.71,2.26,5.3,6.62,No
370609655,6157791,FARM-008,2021-07-22,2021-07-22 21:30:41,Afternoon,13.06,5.64,2.94,653515,39.2,MCH-16,1132,Grade A,5.01,5.32,2.68,10.3,6.55,No
292758909,6413664,FARM-009,2020-09-19,2020-09-19 04:35:23,Evening,7.96,4.88,3.2,799569,38.7,MCH-27,1112,Grade B,4.93,8.42,0.67,14.3,6.59,No
353353881,6995933,FARM-009,2023-08-30,2023-08-30 05:15:51,Afternoon,10.42,3.84,3.43,205505,38.9,MCH-26,1042,Grade C,5.19,7.34,2.2,10.8,6.79,No
404443465,2571875,FARM-034,2024-02-06,2024-02-06 01:40:32,Morning,13.2,4.66,3.32,646914,38.6,MCH-09,1141,Grade A,4.19,7.4,0.97,6.6,6.79,No
308522655,2912044,FARM-038,2024-03-15,2024-03-15 09:10:41,Morning,12.38,5.45,2.73,736423,39.1,MCH-19,1043,Grade A,5.02,4.3,0.94,5.1,6.58,No
321249931,5629792,FARM-015,2021-04-05,2021-04-05 14:48:04,Morning,12.11,5.43,3.25,863987,39.0,MCH-27,1094,Grade C,4.05,5.58,3.05,6.4,6.51,No
337349474,9679860,FARM-006,2022-02-27,2022-02-27 07:09:18,Afternoon,6.12,5.55,2.83,676236,38.6,MCH-29,1125,Rejected,4.85,5.95,2.17,14.9,6.83,No
275330358,6163566,FARM-035,2020-11-03,2020-11-03 02:03:49,Evening,7.89,5.13,2.67,813296,39.5,MCH-09,1057,Grade B,4.48,6.07,1.0,8.5,6.83,No
871092057,9528410,FARM-009,2022-10-03,2022-10-03 16:57:02,Morning,14.49,5.35,4.16,65657,38.8,MCH-28,1148,Grade A,4.13,5.21,0.93,4.0,6.74,No
913378945,3253718,FARM-024,2021-02-20,2021-02-20 18:31:51,Morning,12.11,5.19,2.93,620877,38.4,MCH-08,1150,Grade B,5.11,8.5,1.41,7.3,6.49,No
152425202,7978536,FARM-008,2021-05-28,2021-05-28 13:21:57,Morning,5.17,4.51,3.3,426672,39.4,MCH-08,1065,Grade A,4.61,5.61,3.1,3.7,6.66,No
226563917,4720299,FARM-033,2021-12-20,2021-12-20 02:29:10,Morning,13.77,4.86,3.21,741621,38.8,MCH-11,1042,Grade A,5.0,8.04,1.82,4.2,6.82,No
703182747,1915467,FARM-015,2020-08-18,2020-08-18 06:27:23,Morning,7.86,5.56,4.23,547306,38.7,MCH-24,1033,Grade B,4.49,5.38,1.37,4.3,6.45,No
394953233,2989574,FARM-030,2022-01-22,2022-01-22 08:14:30,Morning,19.17,4.58,3.34,582070,39.2,MCH-09,1097,Grade A,4.04,5.42,1.71,12.3,6.79,No
625910562,5946450,FARM-032,2023-04-06,2023-04-06 01:48:13,Morning,10.57,3.48,2.59,433089,38.7,MCH-01,1100,Grade A,4.42,4.31,1.7,4.4,6.75,No
542235802,9417612,FARM-025,2021-11-09,2021-11-09 18:57:34,Evening,10.3,4.61,4.13,643240,38.4,MCH-16,1148,Grade B,4.52,6.17,3.4,13.5,6.54,No
822048369,1873883,FARM-012,2024-09-10,2024-09-10 01:48:34,Afternoon,12.49,3.19,2.56,590948,38.4,MCH-30,1128,Grade A,4.59,5.11,2.44,9.0,6.65,Yes
499951111,2542796,FARM-025,2021-05-17,2021-05-17 10:47:37,Afternoon,7.66,5.5,4.32,172102,39.0,MCH-15,1118,Grade B,4.05,5.7,0.9,13.5,6.48,No
398690021,9037616,FARM-008,2023-04-23,2023-04-23 05:37:27,Morning,11.6,5.05,3.27,440766,38.2,MCH-10,1109,Grade A,4.03,5.85,2.24,10.5,6.59,No
360181319,5516344,FARM-033,2021-10-16,2021-10-16 03:45:12,Afternoon,8.27,3.08,2.55,508335,38.3,MCH-11,1148,Grade B,4.42,4.53,2.96,11.1,6.89,No
660872166,4594297,FARM-016,2022-12-26,2022-12-26 02:42:50,Evening,13.22,3.07,4.12,638384,38.7,MCH-17,1099,Grade A,4.22,8.22,1.52,12.0,6.54,No
696851662,1571126,FARM-028,2022-01-24,2022-01-24 06:24:41,Morning,12.94,5.75,4.1,74153,39.4,MCH-17,1074,Grade A,4.85,6.59,0.58,7.9,6.57,No
202691011,3970181,FARM-016,2021-03-10,2021-03-10 11:52:55,Afternoon,9.19,3.31,3.71,52868,39.1,MCH-20,1032,Grade A,5.05,4.65,1.63,6.0,6.82,No
264340622,7455837,FARM-018,2020-11-06,2020-11-06 23:29:13,Morning,14.43,4.62,3.48,407644,39.0,MCH-20,1115,Grade B,4.01,8.4,1.16,6.6,6.7,No
503508292,9614893,FARM-002,2021-06-25,2021-06-25 06:51:52,Morning,13.61,5.49,3.41,495469,39.3,MCH-30,1119,Grade A,4.87,7.91,1.64,3.1,6.67,No
331743605,2197935,FARM-024,2024-07-21,2024-07-21 04:41:41,Morning,13.22,5.87,2.65,368820,38.7,MCH-18,1145,Grade A,5.0,5.49,3.22,12.8,6.65,No
560212544,8581856,FARM-022,2020-09-05,2020-09-05 16:11:15,Afternoon,8.72,5.37,2.83,439147,38.4,MCH-12,1026,Grade B,5.11,7.26,1.93,13.0,6.44,No
607509977,9025733,FARM-040,2022-01-02,2022-01-02 18:44:23,Afternoon,11.18,3.92,4.12,526788,38.5,MCH-09,1083,Rejected,4.33,4.76,2.41,8.7,6.65,No
793469161,8604470,FARM-028,2021-09-03,2021-09-03 05:30:32,Afternoon,13.7,5.31,2.52,400181,39.5,MCH-08,1109,Grade A,4.97,6.87,3.35,7.7,6.5,No
335236728,6375942,FARM-002,2023-03-24,2023-03-24 15:20:01,Morning,15.44,3.59,4.03,683860,38.5,MCH-04,1100,Grade A,4.89,6.04,1.93,11.2,6.56,No
358999325,4585314,FARM-010,2024-05-09,2024-05-09 08:06:03,Afternoon,4.21,4.45,3.41,399706,38.7,MCH-08,1041,Grade A,4.79,5.78,2.77,7.1,6.71,Yes
900991098,5903382,FARM-014,2021-10-22,2021-10-22 16:13:59,Evening,11.81,3.89,2.82,430461,38.2,MCH-17,1078,Grade A,4.62,8.41,0.96,3.4,6.85,No
563560614,7768594,FARM-039,2023-07-04,2023-07-04 05:54:08,Afternoon,11.99,4.33,3.23,418527,39.2,MCH-02,1009,Grade B,4.36,7.89,0.79,10.0,6.65,No
947251626,5232413,FARM-013,2021-01-20,2021-01-20 21:41:33,Morning,10.64,4.6,2.85,188932,38.1,MCH-24,1143,Grade C,4.85,5.77,2.81,12.6,6.75,No
316918723,2010496,FARM-027,2022-09-24,2022-09-24 01:45:08,Morning,16.21,5.22,4.1,375670,39.0,MCH-10,1033,Grade A,4.28,7.01,0.93,4.4,6.48,No
765307224,9753457,FARM-008,2023-02-16,2023-02-16 01:16:08,Morning,11.82,5.46,2.53,334224,38.4,MCH-13,1065,Grade A,4.67,5.49,2.33,8.0,6.74,No
750326059,6318720,FARM-029,2023-08-25,2023-08-25 02:08:37,Morning,11.03,3.36,3.62,715018,39.0,MCH-28,1113,Grade B,4.31,7.31,0.67,11.7,6.76,No
902913384,8128865,FARM-013,2021-04-20,2021-04-20 02:42:17,Afternoon,10.41,4.95,3.47,616121,38.5,MCH-30,1025,Grade C,4.7,4.61,0.98,11.1,6.79,No
909764225,6089336,FARM-015,2022-10-06,2022-10-06 15:37:46,Afternoon,10.29,4.3,3.34,265477,38.5,MCH-14,1096,Grade C,4.44,5.5,3.45,3.5,6.73,Yes
411401322,4519295,FARM-020,2024-03-31,2024-03-31 01:52:00,Evening,9.26,5.71,3.96,590393,39.3,MCH-13,1056,Grade A,5.13,8.41,2.2,9.0,6.62,Yes
702833506,1418175,FARM-026,2024-07-18,2024-07-18 09:18:35,Morning,17.28,3.13,3.64,779789,39.3,MCH-02,1145,Grade A,4.34,6.39,2.45,12.7,6.83,No
394135688,9599207,FARM-002,2022-09-05,2022-09-05 15:05:34,Morning,11.97,5.15,3.04,291035,38.8,MCH-07,1039,Grade A,4.76,5.81,1.73,9.4,6.53,No
605848984,6601074,FARM-006,2020-09-13,2020-09-13 09:47:42,Afternoon,8.11,3.19,3.08,323882,39.4,MCH-21,1064,Grade B,4.44,6.2,0.68,6.1,6.63,No
743580968,3101118,FARM-002,2021-01-08,2021-01-08 17:05:34,Morning,12.77,5.52,3.0,168589,38.1,MCH-28,1141,Rejected,4.85,6.71,1.97,4.7,6.51,No
127402130,9067229,FARM-018,2022-05-07,2022-05-07 05:40:03,Evening,9.23,4.18,2.91,583931,38.2,MCH-11,1071,Grade A,5.08,8.41,1.52,12.8,6.52,No
636213719,6794356,FARM-020,2020-01-29,2020-01-29 16:11:33,Morning,13.22,3.83,4.36,858806,39.2,MCH-08,1085,Grade A,4.73,7.82,0.97,12.7,6.89,No
743228417,2005173,FARM-037,2022-01-04,2022-01-04 01:38:03,Afternoon,7.92,4.24,4.42,546974,38.4,MCH-11,1103,Grade A,4.24,4.59,2.66,11.9,6.58,No
566804707,3477824,FARM-001,2022-02-28,2022-02-28 19:45:13,Evening,11.79,3.89,2.53,192021,39.2,MCH-12,1067,Grade A,4.58,5.07,2.61,13.5,6.89,No
743747909,2058651,FARM-036,2021-01-07,2021-01-07 18:03:21,Afternoon,7.98,5.82,2.53,533057,38.5,MCH-11,1080,Grade C,4.6,6.13,2.51,8.8,6.85,No
328214954,4332044,FARM-010,2022-09-12,2022-09-12 11:53:16,Evening,8.05,3.43,3.94,874269,38.7,MCH-07,1107,Grade A,4.06,6.5,2.77,14.3,6.86,No
120241640,2471032,FARM-015,2020-03-30,2020-03-30 13:42:57,Morning,18.75,3.93,3.95,48858,39.2,MCH-11,1107,Grade B,4.15,7.26,3.34,14.3,6.55,No
616422585,4235406,FARM-025,2022-02-12,2022-02-12 12:29:02,Morning,14.92,4.62,3.67,167552,39.4,MCH-28,1109,Grade B,4.37,4.02,2.06,13.4,6.72,No
644601026,3639223,FARM-035,2023-10-13,2023-10-13 14:41:34,Morning,12.61,5.18,4.22,626487,38.5,MCH-27,1105,Grade A,4.96,5.04,0.79,11.3,6.7,No
352515073,6983579,FARM-039,2022-06-29,2022-06-29 02:01:26,Evening,8.23,5.21,2.8,682000,39.4,MCH-14,1049,Grade A,4.07,7.76,1.53,10.6,6.85,No
251509269,3195773,FARM-026,2021-11-20,2021-11-20 16:14:28,Morning,16.97,3.63,2.96,317812,38.3,MCH-04,1138,Grade A,4.51,8.21,2.56,3.7,6.88,No
816581484,9214511,FARM-011,2024-03-26,2024-03-26 09:33:34,Morning,13.27,4.78,3.32,615875,38.3,MCH-22,1090,Grade B,4.81,4.41,2.36,4.1,6.72,No
342970137,8297709,FARM-034,2020-09-07,2020-09-07 03:25:00,Afternoon,14.44,5.13,2.7,152027,39.1,MCH-25,1026,Grade B,4.42,4.25,2.52,14.0,6.49,No
820318415,2248902,FARM-012,2020-07-15,2020-07-15 05:45:03,Morning,11.17,5.43,3.15,511282,38.3,MCH-26,1073,Grade B,4.13,6.67,2.65,13.3,6.77,No
614492528,3532555,FARM-026,2024-08-20,2024-08-20 19:37:41,Morning,9.53,4.06,2.8,796245,39.4,MCH-16,1108,Grade C,4.03,8.07,1.37,4.1,6.89,No
281833590,5164420,FARM-008,2021-09-27,2021-09-27 07:29:08,Morning,10.64,5.78,4.03,895635,38.2,MCH-01,1064,Grade A,4.15,7.15,0.72,12.2,6.71,No
418486976,9049422,FARM-021,2021-11-20,2021-11-20 13:10:27,Morning,9.15,3.3,3.65,720723,39.1,MCH-29,1066,Grade C,4.57,7.84,2.28,13.5,6.49,No
499651181,4228384,FARM-023,2022-08-23,2022-08-23 09:20:00,Morning,14.37,3.58,4.32,456222,39.5,MCH-11,1105,Grade A,4.13,4.28,2.61,9.7,6.61,No
202149987,3726327,FARM-007,2024-03-20,2024-03-20 20:59:22,Afternoon,10.73,4.35,4.33,238326,38.8,MCH-07,1044,Grade A,5.07,7.97,1.91,12.6,6.56,Yes
722688035,1214510,FARM-010,2021-07-07,2021-07-07 01:45:47,Morning,15.68,5.71,4.09,273626,39.5,MCH-27,1150,Grade B,5.05,4.56,3.2,8.6,6.52,No
673639621,4828258,FARM-015,2023-05-14,2023-05-14 22:57:23,Afternoon,9.34,3.35,3.0,744132,38.7,MCH-16,1075,Grade A,5.01,6.23,1.03,3.4,6.4,No
769827656,5086019,FARM-003,2024-03-21,2024-03-21 22:11:39,Afternoon,11.39,3.3,3.03,124350,39.0,MCH-23,1003,Grade B,5.03,8.06,1.13,6.7,6.72,No
519199854,1517059,FARM-039,2022-09-16,2022-09-16 20:37:48,Morning,12.58,3.8,3.5,668125,38.9,MCH-01,1029,Grade A,4.28,5.85,0.98,12.8,6.55,No
873496495,6056101,FARM-012,2021-04-25,2021-04-25 03:27:41,Afternoon,4.51,3.77,3.78,415403,39.3,MCH-16,1134,Grade A,5.04,5.4,1.48,14.8,6.83,No
740253322,5067204,FARM-026,2022-11-15,2022-11-15 23:01:42,Afternoon,14.38,4.07,2.51,642445,38.4,MCH-08,1069,Grade A,4.98,8.38,1.07,3.2,6.71,No
818653300,8867190,FARM-010,2023-12-26,2023-12-26 13:07:15,Morning,16.22,3.3,2.54,854943,39.4,MCH-07,1076,Grade B,5.09,8.02,0.89,6.4,6.74,No
531863671,5890613,FARM-020,2020-05-20,2020-05-20 06:24:02,Morning,18.43,4.16,2.87,481450,38.1,MCH-04,1059,Grade B,4.46,4.07,2.01,12.3,6.55,No
863147215,6591674,FARM-017,2023-03-05,2023-03-05 20:59:33,Morning,16.16,4.25,4.03,242620,39.4,MCH-29,1005,Grade A,4.26,4.09,2.04,4.2,6.87,No
864426877,1179690,FARM-028,2023-06-23,2023-06-23 09:43:03,Evening,3.15,5.46,4.01,406756,39.3,MCH-08,1094,Grade A,4.75,7.07,1.45,5.6,6.58,No
886656618,5027148,FARM-029,2020-10-19,2020-10-19 00:25:51,Evening,10.14,3.0,2.82,92105,38.4,MCH-12,1011,Grade A,4.83,5.29,2.61,9.2,6.53,No
324486595,5200476,FARM-024,2023-01-21,2023-01-21 17:49:16,Morning,14.4,5.76,4.18,837496,38.4,MCH-09,1008,Grade B,4.21,7.69,2.87,4.0,6.51,No
862371852,7184958,FARM-039,2024-09-19,2024-09-19 17:08:36,Morning,9.47,3.92,4.15,716175,38.2,MCH-17,1149,Grade C,4.88,7.95,2.41,5.5,6.51,No
939086837,2866744,FARM-031,2023-06-29,2023-06-29 23:22:14,Afternoon,12.19,4.62,3.24,142819,39.3,MCH-22,1064,Grade A,4.69,5.96,3.16,8.5,6.53,No
530488022,6578736,FARM-036,2020-02-07,2020-02-07 05:25:53,Evening,10.45,5.26,3.46,778682,38.7,MCH-17,1086,Grade C,4.42,8.16,1.21,10.7,6.83,No
848624110,8337608,FARM-006,2023-10-26,2023-10-26 20:57:43,Afternoon,15.8,4.99,3.01,327140,38.9,MCH-19,1071,Grade B,4.64,5.18,3.22,9.7,6.76,No
418040033,4464154,FARM-017,2024-03-27,2024-03-27 03:53:00,Evening,10.26,4.25,2.86,742917,39.3,MCH-09,1040,Grade C,4.25,7.11,2.61,14.0,6.51,No
816751732,3714471,FARM-022,2023-09-16,2023-09-16 01:44:23,Afternoon,7.77,4.28,4.23,455477,38.3,MCH-17,1006,Grade A,4.03,4.71,3.11,9.6,6.64,No
635210658,4044357,FARM-024,2024-04-30,2024-04-30 22:52:07,Morning,13.17,5.02,3.77,807681,39.2,MCH-16,1033,Grade B,5.17,6.73,2.8,9.3,6.41,No
982839161,8705487,FARM-034,2024-01-23,2024-01-23 14:53:31,Morning,12.99,5.19,3.81,562613,38.4,MCH-19,1150,Grade B,5.12,5.65,1.47,8.0,6.41,No
517720114,7713657,FARM-029,2024-04-29,2024-04-29 07:23:46,Morning,11.64,5.02,4.21,57720,39.3,MCH-05,1037,Grade A,4.69,7.15,2.96,3.1,6.46,No
448423218,9155420,FARM-004,2021-07-28,2021-07-28 06:47:14,Evening,5.67,5.52,3.08,814920,38.6,MCH-15,1070,Grade B,5.12,7.66,1.02,12.6,6.49,No
957809074,8531486,FARM-023,2022-10-11,2022-10-11 19:32:51,Afternoon,7.57,5.56,2.66,802117,38.6,MCH-19,1034,Grade A,5.16,6.77,2.43,12.0,6.8,No
732753298,6765079,FARM-038,2020-11-17,2020-11-17 07:42:55,Morning,14.18,3.48,2.53,872689,39.0,MCH-23,1060,Grade A,4.94,7.29,2.89,9.5,6.57,No
507713079,9088805,FARM-040,2024-04-09,2024-04-09 14:36:00,Afternoon,9.11,5.29,3.19,275859,38.6,MCH-09,1124,Grade A,4.81,5.79,0.95,9.9,6.63,No
538432160,7190456,FARM-036,2022-07-06,2022-07-06 08:08:18,Evening,11.1,5.49,3.18,751524,39.1,MCH-09,1062,Grade B,5.2,7.21,1.45,7.2,6.44,No
696067157,7334410,FARM-013,2024-04-03,2024-04-03 12:53:37,Afternoon,10.6,4.23,2.85,868685,38.3,MCH-12,1114,Grade A,4.92,7.8,3.18,11.2,6.4,No
578334924,4261550,FARM-013,2023-11-01,2023-11-01 01:30:33,Morning,18.26,5.14,3.98,456296,38.4,MCH-17,1140,Grade A,4.98,6.17,1.78,7.3,6.51,No
688249363,3266835,FARM-017,2023-05-17,2023-05-17 16:26:04,Morning,13.38,4.44,3.17,492088,39.4,MCH-10,1081,Grade A,5.2,8.38,0.88,9.4,6.55,Yes
909553283,3532644,FARM-022,2024-12-14,2024-12-14 13:32:04,Afternoon,4.24,3.47,2.68,318491,38.0,MCH-17,1113,Grade A,4.64,6.69,2.07,8.9,6.54,No
479825679,9802102,FARM-019,2023-11-20,2023-11-20 17:09:09,Morning,12.96,5.62,4.32,663172,38.5,MCH-01,1041,Rejected,4.83,6.58,2.81,4.2,6.79,No
151071336,5613105,FARM-018,2021-11-01,2021-11-01 01:43:14,Evening,11.55,4.51,3.69,198200,38.4,MCH-05,1044,Grade B,4.81,7.22,1.62,10.4,6.65,No
985442421,9672974,FARM-028,2020-12-03,2020-12-03 06:00:43,Evening,10.83,4.67,3.16,489317,39.2,MCH-18,1073,Grade C,4.51,5.12,1.51,8.1,6.7,No
333323686,9309504,FARM-017,2022-03-04,2022-03-04 07:35:22,Morning,10.66,3.13,3.04,297091,38.3,MCH-10,1010,Grade A,5.04,4.27,1.13,13.6,6.74,No
661083612,1664503,FARM-032,2023-04-15,2023-04-15 01:18:06,Afternoon,5.09,3.25,3.8,612054,38.1,MCH-11,1016,Grade A,4.15,7.53,2.3,12.8,6.74,No
393464091,9753576,FARM-011,2023-02-27,2023-02-27 07:17:34,Evening,6.58,4.18,4.5,90826,38.3,MCH-19,1139,Grade C,4.61,7.02,1.02,14.8,6.55,Yes
568271873,7787429,FARM-026,2022-06-08,2022-06-08 07:06:06,Evening,10.01,4.4,3.78,859887,39.0,MCH-01,1061,Rejected,4.07,4.78,2.94,4.3,6.71,No
588488720,5074489,FARM-022,2022-05-19,2022-05-19 16:17:57,Morning,16.57,3.68,2.9,120014,38.9,MCH-02,1134,Grade A,4.71,6.48,2.42,13.9,6.8,No
858288439,3483236,FARM-021,2021-03-24,2021-03-24 13:51:55,Evening,10.93,4.42,3.37,424148,39.2,MCH-03,1055,Grade A,4.15,7.03,2.55,5.8,6.85,No
199501917,9213740,FARM-011,2022-09-11,2022-09-11 16:24:45,Evening,10.96,4.6,3.67,221285,38.2,MCH-18,1128,Grade A,4.34,7.14,0.75,5.0,6.9,No
345348906,3254614,FARM-038,2024-03-14,2024-03-14 12:09:29,Morning,16.36,5.94,2.53,325018,38.0,MCH-12,1015,Grade A,5.18,4.37,3.18,8.4,6.83,No
264330436,9601059,FARM-013,2020-08-27,2020-08-27 20:43:19,Afternoon,12.35,4.06,3.63,449380,38.9,MCH-09,1125,Grade B,4.14,7.83,3.15,12.9,6.54,No
219287307,9249722,FARM-023,2022-04-27,2022-04-27 15:53:28,Afternoon,9.73,3.02,2.85,287641,38.5,MCH-21,1110,Grade A,4.77,7.85,3.29,7.6,6.73,No
812824637,5959482,FARM-015,2021-09-08,2021-09-08 13:35:06,Evening,16.74,3.48,4.0,263228,38.9,MCH-29,1038,Grade A,5.07,4.25,2.47,10.6,6.44,Yes
450515684,4883465,FARM-003,2022-03-29,2022-03-29 17:46:39,Evening,5.91,3.54,3.55,725063,38.5,MCH-30,1101,Grade A,4.33,7.84,2.35,12.6,6.7,No
598243257,4459963,FARM-007,2024-11-07,2024-11-07 21:02:50,Afternoon,8.63,5.64,2.86,645691,39.4,MCH-13,1037,Grade B,4.94,7.14,1.45,14.0,6.73,No
823547842,4024485,FARM-034,2024-09-28,2024-09-28 16:49:32,Morning,13.5,5.6,3.01,196306,38.1,MCH-22,1096,Grade B,4.97,7.93,1.27,8.5,6.5,Yes
364084996,6188664,FARM-029,2021-01-07,2021-01-07 14:42:30,Morning,14.86,5.58,2.92,261336,39.2,MCH-12,1097,Grade A,4.07,6.94,2.37,11.7,6.83,No
658772637,8364573,FARM-016,2022-11-11,2022-11-11 05:12:10,Morning,17.02,3.18,3.22,854859,38.8,MCH-08,1057,Grade A,4.46,5.5,2.31,12.6,6.77,No
